[0]
Name=区域码
0=取消,0,0
1=日本,FF8090,0
2=美国,FF8090,2
3=西班牙,FF8090,4
4=美洲,FF8090,6
5=亚洲,FF8090,8
6=欧洲,FF8090,A
7=巴西,FF8090,C
[1]
Name=P1 角色更换
0=取消,0,0
1=龙,FF8503,00
2=肯,FF8503,01
3=豪鬼,FF8503,02
4=查理,FF8503,03
5=春丽,FF8503,04
6=阿顿,FF8503,05
7=苏杜姆,FF8503,06
8=凯,FF8503,07
9=柏迪,FF8503,08
10=罗斯,FF8503,09
11=警察,FF8503,0A
12=沙卡特,FF8503,0B
13=丹,FF8503,0C
14=樱花,FF8503,0D
15=罗兰多,FF8503,0E
16=瑜加,FF8503,0F
17=俄罗斯大汉,FF8503,10
18=元,FF8503,11
19=嘉美,FF8503,16
20=本田,FF8503,18
21=布兰卡,FF8503,19
22=R.麦卡,FF8503,1A
23=克哲,FF8503,1B
24=铁面,FF8503,1C
25=凯利,FF8503,1D
26=↓隐藏人物↓
27=拳王,FF8503,15
28=朱利,FF8503,1e
29=朱丽,FF8503,1f
30=街霸二中的春丽,FF8503,12
31=带刀苏杜姆,FF8503,14
32=终极警察,FF8503,A,FF855C,1
[2]
Name=P2 角色更换
0=取消,0,0
1=龙,FF8903,00
2=肯,FF8903,01
3=豪鬼,FF8903,02
4=查理,FF8903,03
5=春丽,FF8903,04
6=阿顿,FF8903,05
7=苏杜姆,FF8903,06
8=凯,FF8903,07
9=柏迪,FF8903,08
10=罗斯,FF8903,09
11=警察,FF8903,0A
12=沙卡特,FF8903,0B
13=丹,FF8903,0C
14=樱花,FF8903,0D
15=罗兰多,FF8903,0E
16=瑜加,FF8903,0F
17=俄罗斯大汉,FF8903,10
18=元,FF8903,11
19=嘉美,FF8903,16
20=本田,FF8903,18
21=布兰卡,FF8903,19
22=R.麦卡,FF8903,1A
23=克哲,FF8903,1B
24=铁面,FF8903,1C
25=凯利,FF8903,1D
26=↓隐藏人物↓
27=拳王,FF8503,15
28=朱利,FF8503,1e
29=朱丽,FF8503,1f
30=街霸二中的春丽,FF8903,12
31=带刀苏杜姆,FF8903,14
32=终极警察,FF8903,A,FF895C,1
[3]
Name=玩家三人物选择
0=取消,0,0
1=龙,FF8D03,0
2=肯,FF8D03,1
3=豪鬼,FF8D03,2
4=查理,FF8D03,3
5=春丽,FF8D03,4
6=阿顿,FF8D03,5
7=苏杜姆,FF8D03,6
8=凯,FF8D03,7
9=柏迪,FF8D03,8
10=罗斯,FF8D03,9
11=警察,FF8D03,a
12=沙卡特,FF8D03,b
