[0]
Name=Region
0=Normal,0,0
1=Japan,FF8070,00
2=USA,FF8070,02
3=Hispanic,FF8070,04
4=Asia,FF8070,06
5=Euro,FF8070,08
6=Brazil,FF8070,0A

[1]
Name=Infinite Time
0=No,0,0
1=Yes,FFCAB3,04,FFCB03,04

[2]
Name=Max Stage Clear Bonus (Rest Time)
0=No,0,0
1=Yes,FF803B,59

[3]
Name=Infinite Final Strike*
0=No,0,0
1=Yes,FF8640,9A,FF86ED,21,FF86EF,01,FF8840,9A,FF88EF,01,FF8A40,9A,FF8AEF,01,FF8C40,9A,FF8CEF,01

[4]
Name=Infinite Keys
0=No,0,0
1=Yes,FF8044,09,FF8244,09,FF8444,09,FF8644,09

[5]
Name=P1 Inf Health
0=No,0,0
1=Yes,FF8640,9A

[6]
Name=P1 Invincible
0=No,0,0
1=Yes,FF865D,03

[7]
Name=P1 Max Exp
0=No,0,0
1=Yes,FF86EE,99,FF86EF,9,FF86F0,99,FF86F1,99

[8]
Name=P1 Inf SP
0=No,0,0
1=Yes,FF86F2,9,FF86F4,99,FF86F5,99

[9]
Name=P1 Inf Spells
0=No,0,0
1=Yes,FF872E,9,FF8731,9,FF8730,9,FF8733,9,FF8732,9,FF8735,9,FF8734,9,FF8736,9

[10]
Name=P1 Inf Items
0=No,0,0
1=Yes,FF8726,9,FF8727,9,FF8728,9,FF8729,9,FF872A,9,FF872B,9

[11]
Name=P1 Inf Staffs
0=No,0,0
1=Yes,FF8768,14,FF876B,14,FF876A,14,FF876E,14

[12]
Name=P1 High Power
0=No,0,0
1=Yes,FF8656,1,FF8658,BE

[13]
Name=P1 Speed Move
0=No,0,0
1=Yes,FF8760,1,FF875F,3

[14]
Name=P1 Shadow
0=No,0,0
1=Yes,FF8775,1

[15]
Name=P1 Char Select
0=Normal,0,0
1=Crassus (Warrior 1),FF85E0,00
2=Jarred (Warrior 2),FF85E0,01
3=Greldon (Cleric 1),FF85E0,02
4=Miles (Cleric 2),FF85E0,03
5=Lucia (Elf 1),FF85E1,04
6=Kayla (Elf 2),FF85E0,05
7=Dimsdale (Dwarf 1),FF85E0,06
8=Hendel (Dwarf 2),FF85E0,07
9=Syous (Mage 1),FF85E0,08
10=D'Raven (Mage 2),FF85E0,09
11=Moriah (Theif 1),FF85E0,0A
12=Shannon (Thief 2),FF85E0,0B

[16]
Name=P1 Item in Slot 1
0=Normal,0,0
1=Arrow (Infinite),FF871F,24
2=Arrow,FF871F,23
3=Bastard Sword 1,FF871F,37
4=Bastard Sword 2,FF871F,38
5=Battle Axe,FF871F,46
6=Blade of Storms,FF871F,40
7=Bless,FF871F,1D
8=Bottled Efreet,FF871F,2A
9=Burning Arrow,FF871F,26
10=Burning Oil,FF871F,27
11=Cloud Kill,FF871F,14
12=Conjure Elemental,FF871F,0F
13=Continual Light,FF871F,18
14=Cure Crit. Wounds,FF871F,20
15=Cure Serious Wounds,FF871F,1F
16=Cursed Sword 1,FF871F,3C
17=Cursed Sword 2,FF871F,3D
18=Dagger,FF871F,21
19=Djinn Summon,FF871F,07
20=Dragon Slayer,FF871F,39
21=Earthquake,FF871F,1C
22=Egg of Wonder,FF871F,2B
23=Fireball,FF871F,0C
24=Flesh to Stone,FF871F,10
25=Guard,FF871F,2D
26=Hand Axe Level 1,FF871F,42
27=Hand Axe Level 2,FF871F,43
28=Hand Axe Level 3,FF871F,44
29=Hand Axe Level 4,FF871F,45
30=Haste,FF871F,09
31=Hold Person,FF871F,17
32=Holy Avenger,FF871F,3A
33=Holy Word,FF871F,1B
34=Ice Storm,FF871F,0E
35=Insect Plague,FF871F,1A
36=Invisibility,FF871F,08
37=Large Burning Oil,FF871F,28
38=Level 1 Normal Sword,FF871F,2E
39=Level 1 Short Sword,FF871F,32
40=Level 2 Normal Sword,FF871F,2F
41=Level 2 Short Sword,FF871F,33
42=Level 3 Normal Sword,FF871F,30
43=Level 3 Short Sword,FF871F,34
44=Level 4 Normal Sword,FF871F,31
45=Level 4 Short Sword,FF871F,35
46=Lighning Bolt,FF871F,0D
47=Mace Level 1,FF871F,47
48=Mace Level 2,FF871F,48
49=Mace Level 3,FF871F,49
50=Mace Level 4,FF871F,4A
51=Magic Missile,FF871F,0B
52=Meteor Swarm,FF871F,15
53=Morning Star,FF871F,4C
54=Nothing,FF871F,56
55=Polymorph Others,FF871F,0A
56=Power Word Kill,FF871F,16
57=Projected Image,FF871F,12
58=Reverse Gravity,FF871F,13
59=Ring Cont. Light,FF871F,05
60=Ring Cure S. Wounds,FF871F,06
61=Ring Fire Ball,FF871F,01
62=Ring Invisibility,FF871F,03
63=Ring Lightning Bolt,FF871F,02
64=Ring Magic Missile,FF871F,00
65=Ring Polym. Others,FF871F,04
66=Silver Arrow,FF871F,25
67=Silver Dagger,FF871F,22
68=Sling,FF871F,2C
69=Staff of Elem.Power,FF871F,4D
70=Staff of Magic,FF871F,4E
71=Staff of Serpents,FF871F,51
72=Staff of Striking,FF871F,50
73=Staff of Wizardry,FF871F,4F
74=Sticks to Snakes,FF871F,19
75=Striking,FF871F,1E
76=Sword of Fire,FF871F,3E
77=Sword of Freezing,FF871F,3F
78=Sword of Legends,FF871F,3B
79=Sword of Wind (R?),FF871F,41
80=Two-Handed Sword,FF871F,36
81=Wall of Fire,FF871F,11
82=Wand of Cold,FF871F,52
83=Wand of Fire,FF871F,53
84=Wand of Lightning,FF871F,54
85=Wand of Paralisation,FF871F,55
86=War Hammer,FF871F,4B

[17]
Name=P1 Right Hand Weapon
0=Normal,0,0
1=Bastard Sword 1,FF86EA,09
2=Bastard Sword 2,FF86EA,0A
3=Battle Axe,FF86EA,18
4=Blade of Storms,FF86EA,12
5=Cursed Sword 1,FF86EA,0E
6=Cursed Sword 2,FF86EA,0F
7=Dragon Shield,FF86EA,2C
8=Dragon Slayer,FF86EA,0B
9=Fire Shield,FF86EA,2D
10=Hand Axe Level 1,FF86EA,14
11=Hand Axe Level 2,FF86EA,15
12=Hand Axe Level 3,FF86EA,16
13=Hand Axe Level 4,FF86EA,17
14=Holy Avenger,FF86EA,0C
15=Holy Shield,FF86EA,2F
16=Ice Shield,FF86EA,2E
17=Level 1 Normal Sword,FF86EA,00
18=Level 1 Shield,FF86EA,28
19=Level 1 Short Sword,FF86EA,04
20=Level 2 Normal Sword,FF86EA,01
21=Level 2 Shield,FF86EA,29
